timestamp,Th_ENB1,Delay_ENB1,Loss_ENB1,UE_ENB1,RSRP_ENB1,SINR_ENB1,Load_ENB1,Th_ENB2,Delay_ENB2,Loss_ENB2,UE_ENB2,RSRP_ENB2,SINR_ENB2,Load_ENB2,Th_ENB3,Delay_ENB3,Loss_ENB3,UE_ENB3,RSRP_ENB3,SINR_ENB3,Load_ENB3,Th_ENB4,Delay_ENB4,Loss_ENB4,UE_ENB4,RSRP_ENB4,SINR_ENB4,Load_ENB4,Th_ENB5,Delay_ENB5,Loss_ENB5,UE_ENB5,RSRP_ENB5,SINR_ENB5,Load_ENB5,Th_ENB6,Delay_ENB6,Loss_ENB6,UE_ENB6,RSRP_ENB6,SINR_ENB6,Load_ENB6
514,149.277,25.047,0.00510748,298.853,-90.0153,30,0.646742,159.038,27.0608,0.0070535,321.92,-87.9342,30,0.6793,155.146,25.8362,0.00643002,310.503,-92.1896,28.0188,0.616333,157.035,28.0522,0.00914848,330.335,-87.1899,30,0.695565,152.218,25.0216,0.00565525,291.582,-90.7898,26.1442,0.604762,156.545,27.1826,0.00736728,310.91,-89.2548,29.8647,0.673376
515,149.979,25.1258,0.00481292,299.591,-89.8799,30,0.645878,160.723,27.1172,0.00731554,319.421,-88.2721,30,0.67977,154.191,25.8776,0.00634677,310.284,-91.9198,27.9062,0.623287,158.736,28.0093,0.00941256,331.379,-86.8612,30,0.696054,151.542,24.8267,0.00500868,288.633,-90.7717,25.922,0.604702,156.195,26.8949,0.00699713,308.876,-88.7096,30,0.665262
516,150.896,25.0884,0.00458238,300.683,-89.9118,29.9156,0.652584,159.174,26.9958,0.00700992,321.875,-87.8491,30,0.678417,154.321,26.1066,0.0055589,311.362,-91.7347,28.053,0.61713,157.72,27.9909,0.00910462,330.675,-86.9675,30,0.703909,151.163,24.9865,0.00577556,288.243,-90.8768,26.0959,0.601608,155.026,26.8721,0.00684211,308.935,-88.7224,30,0.66797
517,150.859,25.0962,0.00478461,299.516,-90.1803,30,0.650173,160.792,26.9386,0.00786084,318.216,-87.7107,30,0.678632,155.549,26.1009,0.00640125,309.229,-92.0207,28.1095,0.622786,157.787,28.1383,0.00854695,331.128,-87.1759,30,0.699932,151.899,25.0082,0.00554478,289.326,-91.1949,26.0805,0.599,156.012,27.0579,0.00740964,310.83,-89.2727,30,0.674894
518,149.945,25.1878,0.00504733,299.838,-90.1012,30,0.647298,159.21,26.8109,0.00729238,319.583,-87.9688,30,0.684841,154.583,25.9764,0.00560328,309.043,-92.271,28.0179,0.622511,157.391,27.9472,0.00851662,331.358,-86.832,30,0.698649,152.911,24.9568,0.00552621,289.421,-90.9423,26.1434,0.604975,156.549,26.9617,0.00699443,309.427,-88.7087,30,0.669489
519,149.024,25.0082,0.00548393,300.092,-90.1905,29.8566,0.648547,160.836,27.1986,0.00794537,320.918,-87.9651,30,0.68039,155.414,25.9675,0.0061692,308.486,-92.1406,28.1008,0.624037,158.078,27.8127,0.00942697,330.808,-87.0516,30,0.699298,151.931,25.1547,0.00516108,288.415,-91.2984,25.9442,0.596474,155.44,26.8045,0.0067272,309.331,-89.2811,30,0.670688
520,149.194,25.038,0.00549865,301.778,-90.2984,30,0.648536,159.127,26.9184,0.00732174,320.093,-87.9033,30,0.677459,154.644,25.9234,0.00586274,311.999,-91.8332,28.1425,0.621931,157.813,27.9559,0.00898858,329.667,-86.803,30,0.697956,152.55,25.1418,0.00542043,290.671,-91.2647,26.0088,0.59545,155.058,27.0452,0.00680334,310.97,-88.7624,29.8918,0.672245
521,150.029,24.8448,0.00515159,300.438,-89.9906,30,0.650211,160.981,27.0037,0.00711585,319.882,-88.1906,30,0.681931,154.937,25.8391,0.00596864,308.326,-91.8907,28.0871,0.624624,157.298,28.013,0.00906754,331.69,-86.9236,30,0.699364,152.31,25.0801,0.00586307,288.722,-90.7291,25.8677,0.604838,156.716,27.0641,0.007235,308.291,-89.2751,29.8805,0.665874
522,150.095,24.8862,0.00536021,299.783,-89.8827,30,0.648199,159.486,26.937,0.00779666,320.345,-88.1479,30,0.675548,155.398,25.9756,0.00623129,311.71,-91.85,27.9826,0.61651,158.613,27.9843,0.00857531,330.876,-87.1249,30,0.704028,151.966,24.9124,0.00571639,291.544,-91.2998,26.0564,0.60267,155.42,26.9958,0.00658929,310.987,-88.7915,29.8825,0.673165
523,150.543,24.9388,0.00519029,298,-89.7409,30,0.651203,160.329,27.0245,0.00785676,320.439,-87.7553,30,0.676711,155.827,26.0727,0.00619924,311.942,-92.2549,27.9786,0.617391,158.261,28.1227,0.00946631,329.818,-86.8283,30,0.701833,151.485,25.0431,0.00596995,291.95,-90.9146,26.1161,0.597003,155.492,27.1812,0.00663524,308.764,-89.0477,30,0.671038
524,149.584,25.1682,0.0054151,299.568,-90.0394,30,0.65163,159.765,26.9657,0.00734804,318.942,-88.0251,30,0.68242,155.558,25.9499,0.00626464,308.026,-92.0138,28.0882,0.6213,157.948,28.0579,0.00940695,330.266,-86.8201,30,0.702056,152.147,24.815,0.00537448,290.262,-90.8217,25.9814,0.604601,155.544,27.0978,0.00691903,309.944,-88.8185,29.9389,0.665968
525,150.041,25.0115,0.00529717,301.873,-90.2668,30,0.651813,160.972,27.177,0.00771245,320.087,-88.2031,30,0.680851,155.45,26.0542,0.00621412,309.717,-91.8634,27.8931,0.616626,157.326,28.1563,0.00857603,331.206,-87.1599,30,0.70416,152.172,24.884,0.00528409,291.682,-91.0437,26.0261,0.599599,155.757,26.8893,0.00718619,310.873,-89.1351,30,0.673545
526,150.841,24.8645,0.00480392,301.441,-90.1809,29.851,0.653708,159.653,26.9658,0.00744633,321.393,-88.0973,30,0.681169,155.055,25.9302,0.00574371,310.496,-92.0319,28.1232,0.619916,158.024,27.9667,0.00928926,329.699,-87.1384,30,0.700968,152.183,25.0443,0.00571884,289.252,-91.2797,26.0932,0.596289,156.444,26.8329,0.00687531,308.252,-88.9867,30,0.666714
527,149.743,25.1721,0.00494239,301.21,-89.7437,30,0.653983,159.635,27.185,0.0078124,321.349,-88.2909,30,0.682781,155.536,25.8326,0.00573257,311.849,-91.9996,27.9694,0.623399,157.175,27.9668,0.0088757,329.399,-87.1154,30,0.696729,152.281,25.1678,0.00550885,289.192,-91.2045,26.099,0.604715,155.698,26.9164,0.00710149,311.101,-89.0268,30,0.672165
528,150.921,24.866,0.00549738,299.569,-89.8661,30,0.649867,160.396,26.9583,0.00712611,319.956,-87.9869,30,0.684356,154.455,25.9637,0.00565493,310.143,-92.1154,27.9968,0.617246,157.108,28.1117,0.00914109,329.363,-87.2715,30,0.696698,152.861,24.9914,0.00534039,290.967,-90.7739,25.9612,0.599073,155.866,27.1689,0.00719256,308.991,-89.189,29.9191,0.667636
529,149.46,25.0634,0.00461593,299.549,-89.925,29.9373,0.645653,159.164,26.8504,0.00783584,320.631,-88.2613,30,0.677786,155.156,26.0091,0.00598112,309.258,-92.2173,28.0727,0.623799,158.888,27.8234,0.00923991,330.906,-86.7317,30,0.702422,151.109,25.0525,0.00535085,291.076,-90.782,25.9594,0.600256,155.235,26.9668,0.0068608,308.732,-88.7633,29.8944,0.671357
530,150.78,25.1648,0.00529324,298.705,-89.8095,29.933,0.654224,160.418,27.1141,0.00708503,320.331,-87.8073,30,0.675286,155.878,25.8173,0.00611452,310.774,-92.2356,27.8644,0.622849,157.769,27.8428,0.00926267,331.397,-86.9476,30,0.695152,152.402,25.0201,0.0056508,291.253,-91.0395,25.8874,0.6044,156.091,27.0461,0.00743341,311.726,-88.9567,29.9393,0.674971
531,150.362,24.9634,0.00505984,299.663,-89.767,29.9947,0.653235,160.68,27.1297,0.00772219,321.42,-88.0677,30,0.683425,154.996,25.851,0.00561531,308.637,-91.8494,28.0633,0.617038,158.694,27.9125,0.00929299,329.955,-86.8611,30,0.698471,152.683,24.8141,0.00597474,290.593,-91.0405,26.0384,0.596227,156.028,27.194,0.00673527,310.889,-89.039,30,0.667049
532,149.941,25.192,0.00469529,300.546,-89.9546,30,0.651151,160.004,26.8068,0.0079001,321.308,-88.1955,30,0.682705,155.96,26.1805,0.00639936,308.633,-91.7513,28.1135,0.618769,157.789,27.984,0.00915618,329.043,-87.2862,30,0.699401,151.564,25.1058,0.00510669,291.67,-90.7628,26.1226,0.602396,155.214,26.9753,0.00663141,311.951,-89.1002,30,0.672794
533,150.841,25.1022,0.0051745,299.864,-89.9368,29.8782,0.653839,160.088,26.8161,0.0079199,319.957,-87.7788,30,0.683158,154.123,25.8988,0.00637555,311.596,-92.0252,27.982,0.616751,158.937,27.8853,0.00869094,330.643,-87.1543,30,0.695109,151.012,25.002,0.00548806,288.653,-91.0033,25.9735,0.603903,155.019,27.1905,0.00712439,308.607,-89.2719,30,0.667349
534,149.602,24.8981,0.00515017,300.214,-90.2532,30,0.652912,159.162,27.1559,0.00757831,321.802,-88.2111,30,0.681443,155.135,26.0061,0.00552365,311.759,-91.9136,27.8775,0.61521,157.102,28.0438,0.00911402,329.999,-87.1159,30,0.700163,151.039,24.913,0.00505319,291.601,-90.8649,26.1488,0.598022,156.757,27.0412,0.00695313,308.89,-88.857,30,0.667353
535,149.351,25.0785,0.00547697,301,-90.1293,29.976,0.648843,160.704,27.1085,0.00758898,319.1,-87.7372,30,0.684705,155.16,26.1285,0.00631311,309.349,-91.7216,27.8566,0.622687,158.931,27.9356,0.00914811,330.249,-86.8431,30,0.70103,152.632,24.9249,0.00522859,289.723,-90.8934,25.9062,0.601804,155.788,27.1182,0.00653684,310.672,-88.9101,30,0.672134
536,150.593,25.1618,0.00517505,299.161,-89.7781,30,0.649244,160.421,27.1471,0.00797565,321.809,-88.1048,30,0.676095,154.495,26.153,0.00586085,310.482,-91.9004,28.0845,0.616828,157.61,27.9793,0.00886484,331.932,-86.799,30,0.703793,151.695,25.1143,0.00522368,291.089,-91.0261,25.8822,0.597733,155.805,27.0997,0.00657298,310.638,-88.8704,30,0.672607
537,149.356,25.0348,0.00544114,300.443,-89.9332,30,0.648332,160.401,27.1665,0.0070109,321.48,-88.1688,30,0.683523,155.648,26.1568,0.00644042,309.789,-91.9062,27.9671,0.618507,157.863,28.0972,0.00900144,331.256,-86.8529,30,0.701302,151.873,24.9827,0.00581837,290.19,-90.7686,26.0638,0.600528,156.509,26.8153,0.00652708,308.333,-89.0375,29.9206,0.674843
538,150.085,25.065,0.00477882,299.287,-90.0987,30,0.649737,160.035,27.0368,0.00776881,318.361,-87.8339,30,0.681691,154.655,25.9638,0.00573117,311.917,-92.0018,28.1488,0.619898,157.44,28.003,0.0085396,331.619,-86.8089,30,0.701098,152.16,25.1987,0.005278,291.119,-90.9512,26.1428,0.603278,156.997,27.0353,0.00670454,310.015,-88.8733,30,0.665005
539,150.01,24.8941,0.00537491,298.612,-89.9001,29.9298,0.648565,160.881,26.8962,0.007095,318.277,-87.9972,30,0.678273,155.381,25.8244,0.00635733,311.266,-91.7087,28.131,0.618562,157.799,28.0984,0.00863408,329.256,-87.2289,30,0.70052,151.422,24.8107,0.00571936,288.08,-90.716,25.9165,0.601639,155.87,26.8239,0.00697218,310.067,-88.7872,30,0.665793
540,149.418,24.9248,0.00461641,299.828,-89.7094,30,0.652419,160.366,27.14,0.00721572,321.015,-87.7712,30,0.678468,155.94,26.1123,0.00578259,310.256,-92.0574,27.997,0.618552,157.559,28.0699,0.00927854,331.496,-87.2068,30,0.697548,151.855,25.1606,0.0054545,288.788,-91.2041,25.9919,0.602627,156.994,27.115,0.00737701,310.991,-88.7627,29.8729,0.674299
541,149.793,25.1686,0.00457573,300.861,-89.8586,30,0.652689,159.765,27.0229,0.00736655,318.784,-88.1509,30,0.680488,155.812,26.1651,0.00555476,308.32,-92.1529,27.9265,0.615949,157.777,28.0351,0.00907816,330.174,-87.0968,30,0.703265,151.693,24.8342,0.00529633,288.549,-91.0196,25.8968,0.599628,155.442,27.0955,0.00652757,310.219,-89.1983,29.8503,0.673692
542,122.722,40.1844,0.014371,337.274,-90.016,20.7689,1,159.49,26.9593,0.00732912,321.085,-87.7501,30,0.682977,155.974,26.0789,0.00625105,311.931,-92.2958,28.0402,0.62239,158.836,28.1535,0.00934196,331.783,-86.9776,30,0.695111,152.089,24.9741,0.00545125,289.602,-90.7494,25.9578,0.603562,156.806,26.9998,0.00694694,311.044,-88.8752,29.9486,0.666025
543,121.909,40.1973,0.0140016,335.875,-89.9174,20.9294,1,160.853,27.1137,0.00772788,319.656,-88.1051,30,0.684054,154.904,25.8036,0.00629253,309.14,-92.2941,28.0915,0.620174,158.37,28.1659,0.00904117,330.013,-87.1256,30,0.702965,151.898,24.8654,0.00509453,289.892,-91.021,26.046,0.599711,155.287,27.0031,0.00740679,308.638,-88.8861,30,0.672486
544,121.68,40.5215,0.0143279,338.216,-90.152,20.8649,1,159.795,26.9536,0.0076578,318.374,-87.8586,30,0.676906,155.328,25.8393,0.00647184,311.474,-91.9242,28.0957,0.623876,157.519,28.1398,0.00869479,329.653,-86.965,30,0.695301,151.581,25.0434,0.00535737,291.1,-90.909,25.9203,0.596459,156.258,26.9802,0.00666896,309.305,-89.1182,29.8824,0.670469
545,122.907,40.375,0.0145332,335.338,-90.0386,20.8259,1,160.392,27.0916,0.00765143,318.377,-87.8828,30,0.684935,155.387,26.0747,0.00601481,311.472,-91.7019,28.0837,0.621125,157.158,28.0907,0.00920856,331.102,-87.2253,30,0.697957,152.521,24.8961,0.00568398,289.18,-91.2946,26.04,0.596133,156.319,27.1702,0.00746925,308.944,-88.8144,29.9561,0.674005
546,122.954,40.1744,0.0141141,336.177,-89.8289,20.7662,1,160.205,27.1903,0.00793778,319.711,-87.8659,30,0.683989,154.136,25.9208,0.00582023,309.738,-92.1984,27.9989,0.621632,157.995,28.0663,0.00856644,331.504,-86.7366,30,0.703814,151.263,25.119,0.00511915,289.632,-91.1057,26.0257,0.598015,156.275,26.947,0.00736079,310.536,-89.1708,29.9508,0.673474
547,122.152,40.3592,0.0143559,336.219,-90.1236,20.7857,1,159.568,26.8248,0.00730397,319.283,-87.7229,30,0.682874,154.091,25.8426,0.00631454,310.494,-92.1854,27.9714,0.620387,158.687,27.8242,0.00909672,330.868,-86.7133,30,0.697762,152.419,25.1053,0.00572974,291.281,-90.7578,25.8795,0.596048,156.593,26.9009,0.00655854,309.605,-88.8081,29.888,0.671718
548,121.386,40.1888,0.0140578,335.162,-89.7925,20.9023,1,159.485,27.0093,0.00718419,319.125,-87.9904,30,0.675947,154.593,26.1706,0.00592912,311.755,-91.7052,28.008,0.61788,158.582,27.8637,0.00875205,331.14,-87.0398,30,0.701511,152.466,24.85,0.00527698,288.885,-91.0721,26.079,0.602137,156.325,26.8025,0.00664214,308.893,-89.1368,29.8939,0.669103
549,121.53,40.4449,0.0144946,337.125,-90.2462,20.9101,1,159.405,27.0819,0.00784194,320.159,-88.106,30,0.680123,154.801,26.1719,0.00624388,308.965,-91.9487,28.0566,0.616402,157.717,28.1622,0.00906717,328.868,-87.2263,30,0.700477,151.669,25.0522,0.00506868,288.581,-90.9722,25.8685,0.603809,155.284,27.0696,0.0068912,309.599,-88.8411,29.9998,0.672257
550,122.39,40.382,0.0144676,337.257,-89.9306,20.8799,1,159.753,27.0308,0.00708627,319.435,-88.0528,30,0.680134,155.462,25.8076,0.00596449,311.605,-92.1654,27.8595,0.619334,158.409,27.9818,0.00895998,330.679,-87.1474,30,0.696531,151.792,25.0624,0.00582837,291.166,-90.867,25.9577,0.596223,155.434,27.1459,0.00735733,311.806,-89.2544,30,0.671487
551,122.801,40.4024,0.0144769,336.266,-90.1923,20.7045,1,159.701,26.8367,0.00732149,320.513,-87.7633,30,0.677527,154.268,25.8772,0.00647099,310.198,-92.1905,28.1022,0.618952,158.798,27.9043,0.00889322,330.02,-86.7644,30,0.700744,151.444,24.9613,0.00597563,290.431,-90.8313,25.985,0.60032,155.858,27.0812,0.00735147,310.029,-89.0115,29.9521,0.666771
552,123.258,40.2713,0.0145076,337.689,-89.8254,20.9241,1,160.796,26.8671,0.00762671,321.089,-88.137,30,0.682785,155.662,25.9252,0.00618161,309.217,-91.8566,27.9889,0.620975,157.832,27.8648,0.00867803,328.31,-86.9292,30,0.695208,151.132,24.983,0.00573772,288.631,-91.137,25.9196,0.598991,155.45,26.941,0.00722854,310.444,-89.2513,30,0.669771
553,123.248,40.2606,0.0144331,337.751,-90.1671,20.9141,1,160.358,26.8583,0.0072578,320.344,-88.1086,30,0.67874,155.281,25.9949,0.00550461,310.599,-92.0467,27.9525,0.615941,157.441,27.8895,0.00943537,329.73,-87.2748,30,0.69579,152.178,24.8746,0.00549856,289.48,-90.8177,25.9461,0.599583,156.443,26.9733,0.00729322,310.647,-89.0537,30,0.674672
554,122.702,40.5069,0.0138857,336.761,-89.7548,20.7399,1,159.194,27.1611,0.00744521,318.295,-87.7723,30,0.675223,154.272,26.0636,0.00647781,308.446,-92.0228,27.9042,0.62245,157.236,27.8959,0.00869641,330.21,-86.7761,30,0.695582,152.127,25.119,0.00513216,288.291,-91.1873,26.0738,0.600917,156.081,26.8998,0.00683224,311.864,-89.1556,30,0.670805
555,121.626,40.3318,0.0146555,336.502,-89.782,20.72,1,160.688,27.1683,0.00748582,320.559,-88.2982,30,0.677787,154.187,25.9119,0.00582112,311.875,-91.8988,27.9778,0.624881,157.306,27.9904,0.00914706,328.222,-86.8698,30,0.696403,151.319,25.1716,0.00568324,290.622,-90.9667,25.9378,0.601209,155.82,26.8582,0.0071896,308.518,-89.1856,30,0.671601
556,122.641,40.3121,0.0141032,337.589,-89.856,20.7962,1,160.911,26.965,0.00782062,320.173,-87.9929,30,0.68074,155.801,26.1121,0.00628632,308.64,-92.0849,27.92,0.618159,158.159,27.9459,0.0090607,329.754,-87.128,30,0.703918,151.023,24.8007,0.0058268,291.987,-90.8637,25.8546,0.597267,156.944,27.1234,0.0070668,308.947,-89.2914,29.8563,0.67112
557,121.423,40.5423,0.0138903,337.67,-90.207,20.8051,1,160.534,27.034,0.00708617,321.394,-87.9718,30,0.684166,155.841,25.8311,0.00562096,311.951,-92.0074,27.9215,0.622697,157.529,28.0909,0.00933729,331.137,-87.1356,30,0.699133,151.983,24.8669,0.00545247,290.043,-90.981,26.096,0.600173,155.462,27.0653,0.00729731,309.277,-88.9128,29.8941,0.668419
558,123.198,40.5094,0.0142822,337.637,-89.7876,20.9307,1,160.123,26.9663,0.00707198,319.691,-87.8256,30,0.683924,154.103,26.0109,0.00560742,308.803,-91.7599,27.999,0.622585,157.129,27.9667,0.00917424,328.534,-87.1045,30,0.701513,152.942,25.1308,0.00597462,291.382,-90.7869,26.0232,0.600183,155.813,27.1272,0.00668207,308.225,-88.7313,29.8511,0.674768
559,122.837,40.2763,0.0144047,338.099,-90.1528,20.8744,1,159.499,26.8168,0.00720412,318.803,-88.2609,30,0.6788,155.769,25.9009,0.00595323,310.556,-91.7735,28.0074,0.618735,158.734,27.9241,0.00857942,329.78,-86.8289,30,0.700859,152.189,25.1714,0.00528646,289.115,-91.0357,25.9571,0.602363,156.284,27.1036,0.00732004,311.692,-89.0414,30,0.667157
560,122.808,40.3585,0.0145238,336.735,-89.8296,20.9221,1,160.552,26.8269,0.00720496,321.897,-87.8841,30,0.67867,154.089,25.9477,0.00599891,308.846,-92.1961,28.0025,0.620859,157.48,28.035,0.00940034,329.893,-86.7856,30,0.695924,151.192,24.9904,0.0055881,289.704,-91.1041,26.0423,0.595021,156.936,26.8928,0.0074171,308.436,-89.1571,29.9205,0.674962
561,121.388,40.4007,0.0145766,337.517,-90.0824,20.9306,1,159.868,27.0293,0.00796752,321.93,-88.0301,30,0.67802,154.744,25.8659,0.00570918,310.627,-91.9935,27.9193,0.619029,157.746,28.1949,0.00935357,329.552,-86.7517,30,0.701679,152.933,24.9561,0.00567988,289.184,-91.1402,26.0222,0.604793,155.906,27.1751,0.00741436,309.015,-89.0589,30,0.67018
562,121.571,40.5423,0.0144596,336.578,-89.9291,20.6694,1,160.862,27.1586,0.00733738,320.125,-87.8816,30,0.675649,155.011,26.0407,0.00550584,308.382,-92.1756,27.9544,0.620411,157.588,27.9105,0.00936935,328.58,-87.0027,30,0.70125,152.434,24.9725,0.00501993,290.585,-90.9208,25.8831,0.599622,156.831,26.882,0.0069611,309.844,-88.8135,30,0.672593
563,122.11,40.1737,0.0140564,337.547,-89.8784,20.9326,1,160.265,27.0157,0.00715062,319.845,-87.9731,30,0.678665,155.96,26.0169,0.00574247,308.767,-92.215,27.9859,0.615219,157.89,28.1954,0.00917011,331.039,-87.2286,30,0.697862,152.788,24.8725,0.00545873,290.352,-90.9916,26.0991,0.597315,155.755,27.1168,0.00702807,309.608,-89.2823,30,0.674722
564,122.62,40.4875,0.0142238,335.754,-90.2913,20.8391,1,160.564,27.0779,0.00798795,320.041,-88.0437,30,0.679769,155.746,25.817,0.0064779,311.973,-91.9413,27.9495,0.61723,157.553,27.82,0.00897511,328.229,-86.8689,30,0.696994,152.09,25.1895,0.00569513,289.967,-90.8339,26.0712,0.603917,155.409,27.1436,0.00680103,311.764,-89.1314,30,0.674638
565,121.67,40.5347,0.0137926,335.702,-90.0335,20.9412,1,160.101,27.0778,0.00796829,321.133,-88.1655,30,0.675976,155.289,25.8723,0.0057574,311.552,-92.1039,28.02,0.618976,157.148,27.9451,0.00890807,331.583,-87.1053,30,0.702829,152.518,25.1193,0.00595377,291.182,-91.0554,26.0965,0.600087,155.555,26.9212,0.00672384,308.58,-89.1893,29.869,0.673885
566,123.241,40.3796,0.0145474,335.562,-89.759,20.795,1,159.283,26.9236,0.00704356,319.237,-88.264,30,0.677657,155.989,25.8942,0.00573919,310.747,-91.7844,27.9661,0.623756,157.68,27.8788,0.00882964,330.437,-87.0797,30,0.697369,152.402,24.939,0.00545587,290.231,-90.8883,25.9216,0.603359,156.444,26.8936,0.00747497,310.659,-89.0285,29.8973,0.670332
567,121.709,40.3167,0.0141156,337.707,-90.1846,20.8896,1,159.888,27.1089,0.00762539,319.232,-88.0683,30,0.680948,154.665,26.0903,0.00607979,308.583,-92.1138,27.9164,0.618903,158.032,28.0027,0.00925452,328.757,-86.7321,30,0.698002,152.37,25.1222,0.00537847,290.987,-90.7698,26.08,0.595342,156.655,27.1098,0.00716929,311.04,-88.7123,29.9793,0.665672
568,122.301,40.1634,0.0140012,337.175,-90.1142,20.8487,1,159.841,27.1601,0.00707984,321.36,-87.8029,30,0.677987,154.61,26.1246,0.00633165,309.319,-91.9444,27.8917,0.619688,158.998,27.8635,0.00944756,331.297,-86.7167,30,0.697135,151.034,25.0899,0.00564409,288.712,-90.8253,25.9398,0.59635,155.845,26.8364,0.00676324,309.485,-88.7889,30,0.669428
569,122.828,40.3723,0.0140478,337.731,-89.8899,20.8288,1,160.366,26.9538,0.00786908,318.649,-87.7697,30,0.67625,155.2,25.9504,0.0063155,309.723,-91.8989,27.9425,0.617095,157.776,28.0427,0.00915695,330.313,-86.7072,30,0.704315,151.236,24.8245,0.00531099,288.546,-90.9845,26.0057,0.60075,156.49,27.1885,0.00737826,308.473,-89.0969,29.9267,0.666768
570,122.469,40.3662,0.0139342,337.675,-89.8603,20.6494,1,160.78,27.0081,0.00734763,319.015,-88.154,30,0.683172,154.173,25.9169,0.00554568,311.126,-92.2764,27.9425,0.620733,157.819,27.9129,0.00877519,331.191,-86.7156,30,0.695391,151.073,25.1037,0.00555237,291.134,-90.8815,26.1223,0.603858,156.577,26.9901,0.00680813,310.028,-88.9988,30,0.666861
571,122.69,40.3275,0.0143271,335.786,-90.0394,20.7061,1,159.976,26.89,0.00704121,320.703,-88.1712,30,0.680337,154.578,26.0631,0.00577522,311.281,-92.1151,28.1465,0.621051,158.689,27.8291,0.0088483,330.95,-86.907,30,0.698562,151.527,25.0453,0.00534457,289.236,-91.1756,25.9727,0.596955,156.925,26.8618,0.0074133,309.714,-89.0733,29.9194,0.671358
572,122.75,40.3319,0.0137626,338.502,-89.7118,20.7724,1,159.901,26.9288,0.00707732,319.824,-87.809,30,0.680821,155.762,25.887,0.00568326,311.089,-92.1469,27.9076,0.61878,157.785,28.1496,0.00911844,329.624,-86.9794,30,0.696132,151.415,25.185,0.00595732,288.709,-91.2129,25.9763,0.595497,156.31,26.831,0.00655803,309.941,-88.7253,29.978,0.668565
573,123.375,40.3576,0.0140822,336.371,-90.183,20.7968,1,159.542,26.8642,0.00731124,320.035,-88.265,30,0.684477,155.086,25.8254,0.00619309,308.247,-91.8567,28.075,0.621511,158.464,27.8352,0.00922678,328.547,-87.0963,30,0.700029,152.935,24.8356,0.00547756,288.25,-90.9219,25.8736,0.596754,155.518,27.0995,0.00666396,311.387,-89.2209,29.8606,0.66895
574,123.338,40.189,0.0138086,337.832,-90.1127,20.8583,1,159.92,26.9061,0.00745153,321.076,-87.8428,30,0.684284,154.528,25.8961,0.00611381,310.485,-92.2721,28.0323,0.618744,158.495,28.1232,0.00905215,328.007,-86.9182,30,0.69749,151.929,25.1863,0.00529812,288.893,-91.1735,26.0176,0.604498,156.217,26.9213,0.00713857,310.499,-88.9418,29.8978,0.671346
575,122.24,40.1523,0.0142467,338.785,-90.0902,20.9328,1,160.465,26.8457,0.00727357,320.283,-87.9443,30,0.681153,155.187,26.1649,0.00595216,308.901,-92.2029,27.97,0.622128,157.085,27.8516,0.00860611,330.341,-87.1543,30,0.700928,152.523,24.9329,0.0055782,288.392,-90.7389,25.9511,0.604975,156.957,27.1115,0.00652007,310.174,-89.2479,30,0.672896
576,123.324,40.3882,0.0142291,336.904,-90.0681,20.7837,1,160.866,27.0384,0.00785712,321.451,-87.9887,30,0.681396,154.892,25.8326,0.00587781,311.976,-92.2709,28.059,0.623412,158.297,28.0279,0.00920755,329.717,-87.2452,30,0.699323,152.331,25.0125,0.00505467,291.811,-90.8245,25.8947,0.604816,156.474,26.9889,0.00711137,308.427,-88.9638,29.8721,0.670449
